Name,CHT,KOR
Skill_Assassin_Desc_3_2,・當你的<color=#AB6B1D>[神行一閃]</color>只對一個目標造成了傷害，則傷害提高50%,・<color=#AB6B1D>[신행일섬]</color>으로 단일 대상에게 공격 적중 시 피해가 추가로 50% 증가합니다.
Skill_Assassin_Desc_4_1,・引發<color=#AB6B1D>刹時爆破</color>時：<color=#AB6B1D>刃舞印記</color>的冷卻時間降低1秒。,・<color=#AB6B1D>순간 폭발</color> 발동 시 <color=#AB6B1D>검무 인장</color>의 재사용 대기시간이 1초 감소합니다.
Skill_Assassin_Desc_4_2,・在你觸發後撤步後，<color=#AB6B1D>[劍心]</color>冷卻時間減少5秒。,・후퇴 발동 후 <color=#AB6B1D>[검심]</color>의 재사용 대기시간이 5초 감소합니다.
Skill_Assassin_Desc_5_1,・每枚未使用的<color=#AB6B1D>刃舞印記</color>使你受到的所有傷害降低7%,・사용하지 않은 <color=#AB6B1D>검무 인장</color>의 개수만큼 받는 피해가 7% 감소합니다.
Skill_Assassin_Desc_5_2,・當你進入<color=#AB6B1D>[收刀]</color>狀態時，使你免疫2秒內受到的下一次傷害。,・<color=#AB6B1D>[납검]</color> 상태 돌입 시 2초 내에 받는 다음 피해에 면역이 됩니다.
Skill_Assassin_Desc_6_1,・施放完<color=#AB6B1D>[刃舞]</color>後，移動速度提高30%，持續1.5秒。,・<color=#AB6B1D>[검무]</color> 시전 후 이동 속도가 1.5초간 30% 증가합니다.
Skill_Assassin_Desc_6_2,・當你進入<color=#AB6B1D>[收刀]</color>狀態時，使你的移動速度提高30%，持續1.5秒。,・<color=#AB6B1D>[납검]</color> 상태 돌입 시 이동 속도가 1.5초간 30% 증가합니다.
Skill_Assassin_Desc_7_1,・在你的生命低於30%時，<color=#AB6B1D>[刃舞]</color>造成傷害時，有15%的幾率為你恢復20%的最大生命值。,・생명력이 30% 미만일 때 <color=#AB6B1D>[검무]</color>로 피해를 주면 15% 확률로 최대 생명력의 20%를 회복합니다.
Skill_Assassin_Desc_7_2,・在你觸發後撤步後，你的下一個<color=#AB6B1D>[神行一閃]</color>命中敵人時有20%幾率為你恢復5%的最大生命值。,・후퇴 발동 후 다음 [신행일섬]으로 적을 타격하면 20% 확률로 최대 생명력의 5%를 회복합니다.
Skill_Assassin_Desc_8_1,・施放<color=#AB6B1D>[刃舞]</color>後，獲得1.5秒[霸體],・<color=#AB6B1D>[검무]</color> 시전 후 1.5초간 굳건함 상태가 됩니다.
Skill_Assassin_Desc_8_2,・當你進入<color=#AB6B1D>[收刀]</color>狀態時，使你獲得霸體，持續1.5秒。,・<color=#AB6B1D>[납검]</color> 상태 돌입 시 1.5초간 굳건함 상태가 됩니다.
Skill_Assassin_Desc_9_1,・引發<color=#AB6B1D>刹時爆破</color>時：有20%的幾率重置<color=#AB6B1D>[刃舞強化]</color>的冷卻時間。,・<color=#AB6B1D>순간 폭발</color> 발동 시 20% 확률로 <color=#AB6B1D>[검무 강화]</color>의 재사용 대기시간이 초기화됩니다.
Skill_Assassin_Desc_9_2,・<color=#AB6B1D>[劍心]</color>的冷卻時間減少15秒。,・<color=#AB6B1D>[검심]</color>의 재사용 대기시간이 15초 감소합니다.
Skill_Assassin_Desc_10_1,・你的<color=#AB6B1D>[幻刃]</color>造成傷害時，有15%幾率使你的<color=#AB6B1D>刃舞印記</color>恢復速度提高100%，持續2秒。,・<color=#AB6B1D>[환영검]</color> 적중 시 15% 확률로 <color=#AB6B1D>검무 인장</color> 회복 속도가 2초간 100% 증가합니다.
Skill_Assassin_Desc_10_2,・施放<color=#AB6B1D>[劍心]</color>時：你的周圍會出現無我之境，處於無我之境中的敵人，受到的[<color=#AB6B1D>[神行一閃]</color>傷害提高100%。移動會取消無我之境,・<color=#AB6B1D>[검심]</color> 시전 시 주변에 무아의 영역을 만들어냅니다. 무아의 영역에 있는 적들에 대한 <color=#AB6B1D>[신행일섬]</color>의 피해가 100% 증가합니다. 무아의 영역은 이동 시 사라집니다.
Skill_Assassin_Desc_11_1,・<color=#AB6B1D>[幻刃]</color>傷害提高35%，並會彈射一次。,・<color=#AB6B1D>[환영검]</color>의 피해가 35% 증가하고 환영검이 적들 사이로 한 번 튕기며 공격합니다.
Skill_Assassin_Desc_11_2,・使你的<color=#AB6B1D>[架勢]</color>的成功判定區間增加。使你的<color=#AB6B1D>[神行一閃]</color>的傷害提高35%。,・<color=#AB6B1D>[방어]</color>의 성공 판정 범위가 늘어나고 <color=#AB6B1D>[신행일섬]</color>의 피해가 5% 증가합니다.
Skill_Assassin_Desc_12_1,・當你的<color=#AB6B1D>[刃舞]</color>成功穿過刹那之息時，會向周圍隨機施放5枚<color=#AB6B1D>[幻刃]</color>。,・<color=#AB6B1D>[검무]</color>로 명멸의 기운을 성공적으로 통과하면 주변에 <color=#AB6B1D>[환영검]</color> 5개를 추가로 던집니다.
Skill_Assassin_Desc_12_2,・當<color=#AB6B1D>[神行一閃]</color>成功穿過刹那之息時，你的<color=#AB6B1D>[神行一閃]</color>將得到強化，造成的傷害提高100%，持續3秒，最多疊加3層。,・<color=#AB6B1D>[신행일섬]</color>으로 명멸의 기운을 성공적으로 통과하면 <color=#AB6B1D>[신행일섬]</color>이 강화되어 3초간 100%의 추가 피해를 입힙니다. 이 효과는 최대 3회 중첩됩니다.
Skill_Assassin_Desc_13_1,・<color=#AB6B1D>刃舞印記</color>上限+1;刃舞命中敵人時有20%的幾率返還一個<color=#AB6B1D>強化刃舞印記</color>。,・<color=#AB6B1D>[검무 인장]</color> 최대 개수 1 증가. 검무로 적을 타격하면 20% 확률로 <color=#AB6B1D>강화된 검무 인장</color>을 1개 얻습니다.
Skill_Assassin_Desc_13_2,・在你施放<color=#AB6B1D>[神行一閃]</color>時在原地留下一個殘影，殘影會施放一次額外的<color=#AB6B1D>[神行一閃]</color>（該次<color=#AB6B1D>[神行一閃]</color>無法觸發<color=#AB6B1D>刹那之息</color>）,・<color=#AB6B1D>[신행일섬]</color> 시전 시 자리에 잔상이 남습니다. 잔상 또한 <color=#AB6B1D>[신행일섬]</color>을 1회 시전하지만 잔상이 시전한 <color=#AB6B1D>[신행일섬]</color>은 <color=#AB6B1D>명멸의 기운</color>을 발동시키지 않습니다.
Skill_Assassin_Desc_14_1,・當<color=#AB6B1D>[刃舞]</color>成功穿過刹那之息時，在你附近再次生成一個持續1.5秒的<color=#AB6B1D>刹那之息</color>。,・<color=#AB6B1D>[검무]</color>로 명멸의 기운을 성공적으로 통과하면 주변에 1.5초간 유지되는 <color=#AB6B1D>명멸의 기운</color>을 하나 더 생성합니다.
Skill_Assassin_Desc_14_2,・當<color=#AB6B1D>[神行一閃]</color>成功穿過刹那之息時，在你附近再次生成一個持續1.5秒的<color=#AB6B1D>刹那之息</color>。,・<color=#AB6B1D>[신행일섬]</color>으로 명멸의 기운을 성공적으로 통과하면 주변에 1.5초간 유지되는 <color=#AB6B1D>명멸의 기운</color>을 하나 더 생성합니다.
Skill_Nightmare_Desc_0_1,<b>・</b>近戰攻擊+40%,<b>・</b>근접 공격력 +40%
Skill_Nightmare_Desc_1_1,<b>・</b>最大生命+30%,<b>・</b>최대 생명력 +30%
Skill_Nightmare_Desc_2_1,<b>・</b>飛劍攻擊+40%,<b>・</b>비검 공격력 +40%
Skill_Nightmare_Desc_3_1,<b>・</b>收劍冷卻-30%,<b>・</b>검 회수 쿨다운 -30%
Skill_Nightmare_Desc_4_1,<b>・</b>火焰傷害+40%,<b>・</b>화상 피해 +40%
Skill_Nightmare_Desc_5_1,<b>・</b>閃電傷害+40%,<b>・</b>전격 피해 +40%
Skill_Nightmare_Desc_6_1,<b>・</b>冰霜傷害+40%,<b>・</b>빙결 피해 +40%
Skill_Nightmare_Desc_7_1,<b>・</b>飛劍攻擊有15%幾率造成<color=#633FAE>[恐懼]</color>，持續2秒。,<b>・</b>비검이 15% 확률로 2초간 <color=#633FAE>[공포]</color> 상태를 유발한다.
Skill_Nightmare_Desc_8_1,<b>・</b>怒氣獲得+30%,<b>・</b>분노 획득량 +30%
Skill_Nightmare_Desc_9_1,<b>・</b>近戰攻擊15%幾率<color=#633FAE>[恐懼]</color>持續2秒。,<b>・</b>근접 공격이 15% 확률로 2초간 <color=#633FAE>[공포]</color> 상태를 유발한다.
Skill_Nightmare_Desc_10_1,<b>・</b>攻擊速度+30%,<b>・</b>공격 속도 +30%
Skill_Nightmare_Desc_11_1,<b>・</b>藥葫蘆回復+30%,<b>・</b>약호리병 회복량 +30%
Skill_Nightmare_Desc_12_1,<b>・</b>護盾吸收量+30%,<b>・</b>방호 피해 흡수량 +30%
Skill_Nightmare_Desc_13_1,"<b>・</b>近戰攻擊最後一擊有20%幾率召喚一道夢魘浪潮從身後向前推進。浪潮對觸碰到的敵人造成600%近戰傷害。
<b>・</b>受到浪潮攻擊的敵人腳下出現觸手抓住敵人，<color=#D7BA00>[昏迷]</color>敵人3秒。","<b>・</b> 근접 공격의 마지막 일격이 20% 확률로 몽염의 파도를 불러 뒤에서 밀고 들어옵니다. 파도에 닿은 적은 600%의 근접 공격 피해를 받습니다.
<b>・</b>파도의 공격을 받은 적의 발밑에 촉수가 나타나 적을 붙잡고,3초간 <color=#D7BA00>[기절]</color> 시킵니다."
Skill_Nightmare_Desc_14_1,<b>・</b>每次對敵人造成<color=#633FAE>[恐懼]</color>時，會使你獲得一層[恐懼收割]，最大累計5層，在累計到5層後，你的武器會被恐懼之炎纏繞，持續7秒，你的近戰攻擊會變為恐懼炎斬造成100%的額外火焰真實傷害。,"<b>・</b>적에게 <color=#633FAE>[공포]</color>를 가할 때마다 [공포수확] 1층을 획득하며, 최대 5층까지 누적됩니다. 5층 누적 시 무기가 공포의 화염에 휘감기며 7초간 지속됩니다. 근접 공격이 공포염참으로 변화하여 100%의 추가 화염 고정 피해를 가합니다."
MS_Entry_Desc_meeleDamage,近戰攻擊+{0}%,근접 공격 피해 +{0}%
MS_Entry_Desc_bladeBoltDamage,遠程傷害+{0}%,원거리 공격 피해 +{0}%
MS_Entry_Desc_damage,所有傷害+{0}%,모든 피해 +{0}%
MS_Entry_Desc_ignoreDefense,無視防禦+{0}%,방어 무시 +{0}%
MS_Entry_Desc_attackSpeed,近戰攻擊速度+{0}%,근접 공격 속도 +{0}%
MS_Entry_Desc_drawSwordCD,收劍冷卻時間-{0}%,검 회수 재사용 대기시간 -{0}%
MS_Entry_Desc_poisonExtraAttack,對<color=#C549EC>[中毒]</color>敵人傷害+{0}%,<color=#C549EC>[중독]</color> 상태의 적에게 입히는 피해 +{0}%
MS_Entry_Desc_drunkExtraAttack,對<color=#C9EEFF>[醉酒]</color>敵人傷害+{0}%,<color=#C9EEFF>[만취]</color> 상태의 적에게 입히는 피해 +{0}%
MS_Entry_Desc_burnExtraAttack,對<color=#E35428>[燃燒]</color>敵人傷害+{0}%,<color=#E35428>[화상]</color> 상태의 적에게 입히는 피해 +{0}%
MS_Entry_Desc_bleedExtraAttack,對<color=#C83E48>[流血]</color>敵人傷害+{0}%,<color=#C83E48>[출혈]</color> 상태의 적에게 입히는 피해 +{0}%
MS_Entry_Desc_freezingExtraAttack,對<color=#73D7F1>[凍結]</color>敵人傷害+{0}%,<color=#73D7F1>[동결]</color> 상태의 적에게 입히는 피해 +{0}%
MS_Entry_Desc_stunExtraAttack,對<color=#D7BA00>[昏迷]</color>敵人傷害+{0}%,<color=#D7BA00>[기절]</color> 상태의 적에게 입히는 피해 +{0}%
MS_Entry_Desc_moveSpeed,移動速度+{0}%,이동 속도 +{0}%
MS_Entry_Desc_superRarePotionProb,傳說聖物出現幾率+{0}%,전설 등급 성물 획득 확률 +{0}%
MS_Entry_Desc_extraSoulsRate,幽冥之魂獲得數量+{0}%,푸른 혼 획득 확률 +{0}%
MS_Entry_Desc_extraRageTimes,怒氣獲取+{0}%,분노 획득량 +{0}%
MS_Entry_Desc_fireDamage,<color=#E35428>火焰傷害+</color>{0}%,<color=#E35428>화염 피해 +</color>{0}%
MS_Entry_Desc_iceDamage,<color=#73D7F1>冰霜傷害+</color>{0}%,<color=#73D7F1>빙결 피해 +</color>{0}%
MS_Entry_Desc_poisonDamage,<color=#C549EC>毒傷害+</color>{0}%,<color=#C549EC>중독 피해 +</color>{0}%
MS_Entry_Desc_thunderDamage,<color=#F3ED56>閃電傷害+</color>{0}%,<color=#F3ED56>전격 피해 +</color>{0}%
MS_Entry_Desc_injury1,造成傷害時{0}%幾率使敵人受到的傷害提高30%，持續3秒。,적에게 피해를 입히면 {0}% 확률로 적이 받는 피해량이 3초간 30% 증가합니다.
MS_Entry_Desc_doubleDamage,造成傷害時{0}%幾率造成2倍傷害。,적에게 피해를 입히면 {0}% 확률로 피해량이 2배 증가합니다.
MS_Entry_Desc_quadrupleDamage,造成傷害時{0}%幾率造成4倍傷害。,적에게 피해를 입히면 {0}% 확률로 피해량이 4배 증가합니다.
MS_Entry_Desc_injury2,造成傷害時{0}%幾率使敵人受到的傷害提高60%，持續3秒。,적에게 피해를 입히면 {0}% 확률로 적이 받는 피해량이 3초간 60% 증가합니다.
MS_Entry_Desc_nightmareDmgUp,所有傷害+35%,모든 피해 +5%
MS_Entry_Desc_nightmareMeleeDmgUp,近戰傷害+60%,근접 피해 +60%
MS_Entry_Desc_nightmareRangeDmgUp,遠程傷害+60%,원거리 피해 +60%
MS_Entry_Desc_nightmareFireDmgUp,火焰傷害+80%,화염 피해 +80%
MS_Entry_Desc_nightmareIceDmgUp,冰霜傷害+80%,빙결 피해 +80%
MS_Entry_Desc_nightmareThunderDmgUp,閃電傷害+80%,전격 피해 +80%
MS_Entry_Desc_nightmarePoisonDmgUp,毒傷害+80%,중독 피해 +80%
MS_Entry_Desc_nightmareDrawSwordCoolDown,收劍冷卻-40%,검 회수 재사용 대기시간 -40%
MS_Entry_Desc_nightmareIgnoreDefense,無視防禦+60%,방어 무시 +60%
MS_Entry_Desc_nightmareDefense,防禦+20%,방어력 +20%
MS_Entry_Desc_nightmareHp,最大生命+15%,최대 생명력 +15%
MS_Entry_Desc_nightmareBloodSlash,你的近戰攻擊有15%的幾率使敵人<color=#C83E48>[流血]</color>3秒。,근접 공격 시 15% 확률로 <color=#C83E48>[출혈]</color> 상태를 3초간 부여합니다.
MS_Entry_Desc_nightmarePoisonSlash,你的近戰攻擊有15%的幾率使敵人<color=#C549EC>[中毒]</color>3秒。,근접 공격 시 15% 확률로 <color=#C549EC>[중독]</color> 상태를 3초간 부여합니다.
MS_Entry_Desc_nightmareBurnSlash,你的近戰攻擊有15%的幾率使敵人<color=#E35428>[燃燒]</color>3秒。,근접 공격 시 15% 확률로 <color=#E35428>[화상]</color> 상태를 3초간 부여합니다.
MS_Entry_Desc_nightmareFrozenSlash,你的近戰攻擊有15%的幾率使敵人<color=#73D7F1>[凍結]</color>1秒。,근접 공격 시 15% 확률로 <color=#73D7F1>[동결]</color> 상태를 1초간 부여합니다.
MS_Entry_Desc_nightmareQuadrupleDamage,造成傷害時10%幾率造成4倍傷害。,적에게 피해를 입히면 10% 확률로 피해량이 4배 증가합니다.
MS_Entry_Desc_nightmareWound,近戰或飛劍造成傷害時15%的幾率使你所有傷害提高80%，持續5秒。,근접 또는 비검 공격 시 15% 확률로 5초간 가하는 모든 피해가 80% 증가합니다.
MS_Entry_Desc_nightmareSlash,近戰傷害提高80%，造成近戰傷害時35%幾率使敵人<color=#C83E48>[流血]</color>6秒。,근접 피해가 80% 증가합니다. 근접 공격 시 35% 확률로 <color=#C83E48>[출혈]</color> 상태를 6초간 부여합니다.
MS_Entry_Desc_nightmareStorm,飛劍傷害提高80%，造成飛劍傷害時15%幾率使造成2.5倍傷害。,비검 피해가 80% 증가합니다. 비검 공격 시 15% 확률로 피해량이 2.5배 증가합니다.
MS_Entry_Desc_nightmareFire,火焰傷害提高110%，當你造成火焰傷害時會附加3秒的<color=#E35428>[燃燒]</color>效果。,화염 피해가 110% 증가합니다. 화염 피해를 입히면 <color=#E35428>[화상]</color> 상태를 3초간 부여합니다.
MS_Entry_Desc_nightmareIce,冰霜傷害提高110%，對<color=#73D7F1>[凍結]</color>的單位造成傷害時10%幾率造成5倍傷害。,빙결 피해가 110% 증가합니다. <color=#73D7F1>[동결]</color> 상태의 적에게 피해를 입히면 10% 확률로 피해량이 5배 증가합니다.
MS_Entry_Desc_nightmareThunder,閃電傷害提高110%，你的瞬身會對路徑上的敵人造成60%的閃電傷害。,전격 피해가 110% 증가합니다. 질주 시 경로의 적에게 60%의 전격 피해를 입힙니다.
MS_Entry_Desc_nightmarePoison,毒傷害提高110%，當你對<color=#C549EC>[中毒]</color>的敵人造成傷害時15%的幾率造成3.5倍傷害。,중독 피해가 110% 증가합니다. <color=#C549EC>[중독]</color> 상태의 적에게 피해를 입히면 15% 확률로 피해량이 3.5배 증가합니다.
MS_Entry_Desc_nightmareAgility,收劍冷卻-50%，收劍時25%幾率重置收劍冷卻時間。,검 회수 재사용 대기시간 -50%. 검 회수 시 25% 확률로 검 회수 재사용 대기시간이 초기화됩니다.
MS_Entry_Desc_nightmareCritical,造成傷害時15%幾率造成7倍傷害。,적에게 피해를 입히면 15% 확률로 피해량이 7배 증가합니다.
MS_Entry_Desc_nightmareWave,近戰攻擊時有10%幾率發動夢魘波動對前方造成2000%的真實傷害，你的清明值越少，該傷害越高。,근접 공격 시 10% 확률로 몽염의 파장이 발동하여 전방에 2000%의 고정 피해를 입힙니다. 청명도가 낮을수록 가하는 피해가 증가합니다.
MS_Entry_Desc_nightmareStarExplosion,飛劍攻擊時有15%幾率召喚1枚夢魘星辰對第一個敵人造成1500%的真實傷害，夢魘星辰有20%的幾率產生暴擊造成4倍傷害，你的清明值越少，暴擊幾率越高。,비검 발사 시 15% 확률로 몽염 신성을 1개 소환하여 첫 번째 적에게 1500%의 고정 피해를 입힙니다. 몽염 신성은 20% 확률로 치명타를 입히고 4배의 피해를 줍니다. 청명도가 낮을수록 치명타 확률이 증가합니다.
